GRID_CODE	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW
67073	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246	191.4226685	246
67074	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702	191.1785889	245.597702
67075	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609	191.4261627	245.933609
67076	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634	191.4762268	245.5249634
67077	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836	191.3614197	244.1381836
67078	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567	190.781189	242.2524567
67079	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362	190.0976868	241.0758362
67080	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151	188.461441	241.4086151
67081	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687	186.9212952	240.6278687
67082	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666	185.0150146	240.107666
67083	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665	184.6668091	242.0068665
67084	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022	185.9002991	245.335022
67085	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095	185.7239685	248.3216095
67086	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252	-9999	250.3458252
